"Time Domain Body Activity  Average-X"	"Time Domain Body Activity  Average-Y"	"Time Domain Body Activity  Average-Z"	"Time Domain Gravity Activity  Average-X"	"Time Domain Gravity Activity  Average-Y"	"Time Domain Gravity Activity  Average-Z"	"Time Domain Body Activity Jerk Average-X"	"Time Domain Body Activity Jerk Average-Y"	"Time Domain Body Activity Jerk Average-Z"	"Time Domain Body Activity Mag Average"	"Time Domain Gravity Activity Mag Average"	"Time Domain Body Activity JerkMag Average"	"Frequency Domain Body Activity  Average-X"	"Frequency Domain Body Activity  Average-Y"	"Frequency Domain Body Activity  Average-Z"	"Frequency Domain Body Activity Jerk Average-X"	"Frequency Domain Body Activity Jerk Average-Y"	"Frequency Domain Body Activity Jerk Average-Z"	"Frequency Domain Body Activity Mag Average"	"Frequency Domain BodyBody Activity JerkMag Average"
0.27949226	-0.018268847	-0.10558118	-0.16656481	0.91875841	0.33317038	0.084112037	0.0040190863	-0.010663593	-0.99461306	-0.99461306	-0.9907995	-0.99258641	-0.98649651	-0.99090119	-0.99072341	-0.9854975	-0.99087777	-0.99325267	-0.99156891
0.28361523	-0.017549982	-0.11199369	-0.16573046	0.91815614	0.33362827	0.070294536	0.009668876	-0.0022380696	-0.99440238	-0.99440238	-0.9914321	-0.99203201	-0.9897654	-0.99201334	-0.99019335	-0.98895958	-0.9902463	-0.9934326	-0.99213235
0.27958313	-0.017257054	-0.1086912	-0.16396461	0.91782266	0.33248559	0.067054768	0.012452553	0.0088784431	-0.99322691	-0.99322691	-0.99024575	-0.99134562	-0.98782697	-0.98904449	-0.99287934	-0.98728572	-0.98728634	-0.99338991	-0.99260622
0.27420558	-0.018494975	-0.10267062	-0.16337696	0.91738345	0.33314757	0.080366649	0.0080328959	-0.0022188348	-0.99362103	-0.99362103	-0.99186603	-0.99292849	-0.98818946	-0.99065242	-0.99241069	-0.98915493	-0.9883091	-0.99411421	-0.9923989
0.27633845	-0.016135752	-0.10972645	-0.16424861	0.91657756	0.33465531	0.07661554	0.010074061	-0.0048212216	-0.99428602	-0.99428602	-0.99201122	-0.99437102	-0.98815148	-0.9886293	-0.99265241	-0.98940742	-0.98614075	-0.99401076	-0.99136783
0.27861694	-0.016481388	-0.10769264	-0.16467248	0.9172451	0.33375614	0.072460482	0.010834536	-0.0065145426	-0.99433353	-0.99433353	-0.99094479	-0.99627894	-0.99032164	-0.98749179	-0.9934788	-0.99012209	-0.9851058	-0.99382996	-0.99211384
0.27801893	-0.017967047	-0.10609096	-0.16455387	0.9178107	0.33393449	0.078241787	0.012439496	-0.0055636339	-0.99535509	-0.99535509	-0.99247827	-0.99530211	-0.99296905	-0.98856631	-0.99364165	-0.99179928	-0.98852086	-0.99403016	-0.99448367
0.27858677	-0.017506796	-0.10960958	-0.16449197	0.91745544	0.33472343	0.077895603	0.0088751976	0.012252014	-0.99619647	-0.99619647	-0.99277238	-0.9959836	-0.9937533	-0.98763232	-0.9943636	-0.99238464	-0.98811626	-0.99319453	-0.99336546
0.2795951	-0.017654703	-0.10749925	-0.16404397	0.91691746	0.33471815	0.072778186	0.016275971	-0.0020054535	-0.99519901	-0.99519901	-0.99328792	-0.99501417	-0.98957296	-0.99052722	-0.99457361	-0.98956858	-0.99055556	-0.9934101	-0.99389905
0.27765025	-0.015941246	-0.11171976	-0.16341272	0.9166356	0.33504286	0.075802341	0.017528853	-0.011425983	-0.99338131	-0.99338131	-0.99294446	-0.9925121	-0.98659136	-0.99189712	-0.99181829	-0.98775827	-0.9941626	-0.99498587	-0.99365558
0.27712578	-0.016439466	-0.11172241	-0.16336202	0.91727447	0.33334328	0.078301673	0.0064404316	0.012385059	-0.99463107	-0.99463107	-0.99106606	-0.99251928	-0.98676435	-0.99306266	-0.99109587	-0.98401299	-0.99293428	-0.9949475	-0.99295315
0.27929709	-0.017783466	-0.10513134	-0.16332933	0.91753406	0.33218257	0.073735362	0.0069358015	0.0039606262	-0.9961375	-0.9961375	-0.99073953	-0.99306096	-0.98857778	-0.9939068	-0.99040791	-0.98422967	-0.99312802	-0.99416732	-0.99459454
0.27799997	-0.017198082	-0.10667161	-0.16289036	0.91737652	0.33371034	0.078112998	0.011457287	-0.0097425776	-0.99527346	-0.99527346	-0.99063922	-0.99098913	-0.98804386	-0.99245608	-0.98819693	-0.9874268	-0.99339532	-0.99386387	-0.99387904
0.28271017	-0.016632978	-0.11098923	-0.16246204	0.91747328	0.3341747	0.073872285	0.011041	-0.0080842595	-0.9949228	-0.9949228	-0.9909648	-0.98963125	-0.99006935	-0.99396703	-0.98639261	-0.98950682	-0.99480199	-0.99411636	-0.99412054
0.25588817	-0.032539155	-0.067271514	0.94844862	-0.24618108	0.073539133	-0.21802939	0.11780758	0.10509796	-0.38780632	-0.38780632	-0.4921664	-0.46637012	-0.25646986	-0.60207513	-0.55387379	-0.3952615	-0.71267119	-0.50120758	-0.5674773
0.20972857	0.010376861	-0.080358316	0.94212911	-0.25521384	0.083945485	0.091866588	0.13398625	0.18283534	-0.32781373	-0.32781373	-0.45114889	-0.42916159	-0.24567295	-0.59281048	-0.51297974	-0.37752076	-0.69933016	-0.49097836	-0.5370549
0.28896924	-0.020601578	-0.068854537	0.94558696	-0.25179822	0.086509669	0.22924636	-0.27318253	-0.1424666	-0.25963523	-0.25963523	-0.41173406	-0.3844494	-0.21192409	-0.58384915	-0.45237113	-0.36227565	-0.69826692	-0.44446424	-0.44039013
0.32096137	-0.033199754	-0.096353554	0.94794466	-0.25248059	0.086780102	-0.12700538	0.011816263	-0.21973618	-0.25268872	-0.25268872	-0.36422251	-0.30152198	-0.26815761	-0.55930977	-0.33856344	-0.36442033	-0.67472663	-0.35994244	-0.38532324
0.19841429	-0.0030120803	-0.11470391	0.94875047	-0.25036026	0.088310839	0.22219877	0.16897596	0.015051382	-0.27241922	-0.27241922	-0.38725842	-0.31636599	-0.19468611	-0.63763296	-0.35218024	-0.31244497	-0.71618512	-0.38380418	-0.33451906
0.30475234	-0.019391671	-0.13307811	0.94370989	-0.24825925	0.093319082	0.29573593	-0.24807483	0.039156322	-0.24562383	-0.24562383	-0.36591165	-0.35108273	-0.127057	-0.60108245	-0.37219161	-0.25344925	-0.68177445	-0.36043263	-0.32247246
0.3104028	-0.0082692534	-0.11706297	0.94093417	-0.2495516	0.094051988	-0.1606001	0.037112843	0.14497682	-0.24430567	-0.24430567	-0.3450685	-0.30768274	-0.22673973	-0.60022712	-0.34828009	-0.31447024	-0.66024279	-0.34896364	-0.32042554
0.24647895	0.017070635	-0.079826427	0.94680616	-0.24241092	0.094585014	0.078224815	0.042769304	0.16027937	-0.32592748	-0.32592748	-0.42297828	-0.36337045	-0.27863912	-0.65179227	-0.41060545	-0.36656217	-0.70448475	-0.42854003	-0.4312035
0.32290714	-0.0059477468	-0.069777453	0.95306509	-0.228304	0.098386735	0.12605326	-0.21590674	-0.11339858	-0.34240313	-0.34240313	-0.40731274	-0.39487644	-0.24688575	-0.66437515	-0.45929442	-0.33555452	-0.73073048	-0.45763025	-0.39880213
0.27940903	-0.044280491	-0.10786972	0.9498362	-0.22029548	0.10078285	-0.12967103	0.137445	-0.23101158	-0.31148139	-0.31148139	-0.3830709	-0.37625615	-0.18417074	-0.58943056	-0.45295897	-0.27814608	-0.72017754	-0.42636147	-0.37754504
0.20559292	-0.029083873	-0.13509277	0.94365136	-0.22902739	0.096859401	0.19448716	0.37981359	-0.075220351	-0.30720364	-0.30720364	-0.4414072	-0.40806116	-0.12582608	-0.62463051	-0.4576323	-0.2899596	-0.74771312	-0.47528057	-0.40485442
0.2925733	0.0030434991	-0.12022459	0.94318912	-0.24025152	0.094309436	0.13008146	-0.23285319	-0.030363653	-0.29758112	-0.29758112	-0.43231892	-0.42480071	-0.20258954	-0.59962599	-0.45376555	-0.35609903	-0.71322633	-0.46721196	-0.44473195
0.35973321	-0.028556437	-0.13062	0.94219773	-0.23932812	0.09936162	-0.11316157	0.0054046446	0.056291787	-0.31037679	-0.31037679	-0.40089061	-0.38779637	-0.26001716	-0.58523026	-0.42838781	-0.36358656	-0.68662537	-0.46404614	-0.46282157
0.2409014	-0.02479026	-0.1131304	0.94416401	-0.23773806	0.098903002	0.034076101	0.32927469	0.225293	-0.36165792	-0.36165792	-0.44389377	-0.43111311	-0.25940796	-0.57158532	-0.45945082	-0.38428709	-0.66510784	-0.48454719	-0.49521296
0.26642533	-0.041893048	-0.095012276	0.94575726	-0.23547944	0.096135038	-0.040335892	0.016655858	-0.054238446	-0.4024573	-0.4024573	-0.56576904	-0.48795317	-0.30054377	-0.61188519	-0.55788428	-0.46767049	-0.74216305	-0.49521001	-0.56853403
0.23763972	-0.008817055	-0.12540219	0.94251514	-0.24884106	0.10236375	0.11943986	0.20567684	0.029986203	-0.33904843	-0.33904843	-0.46739999	-0.41690205	-0.17551999	-0.61890097	-0.44218859	-0.33724657	-0.71292755	-0.46322769	-0.41522018
0.31526722	0.016744875	-0.13809529	0.94409652	-0.253784	0.10307827	0.11824222	-0.33500784	-0.032441777	-0.29501182	-0.29501182	-0.41620022	-0.38227516	-0.17191213	-0.61426569	-0.40129198	-0.28475117	-0.70069413	-0.47176038	-0.36687797
0.33802434	-0.022080048	-0.13037514	0.94471916	-0.2439824	0.10153177	-0.10170698	0.1362384	0.074150852	-0.30158205	-0.30158205	-0.38391186	-0.37306937	-0.21069217	-0.62764555	-0.42152638	-0.294075	-0.71173079	-0.45053957	-0.40102998
0.2167391	-0.018151267	-0.10698096	0.93995748	-0.23903582	0.10135624	0.069276251	0.42977324	0.25405445	-0.29120591	-0.29120591	-0.40058679	-0.37863192	-0.097664333	-0.58981913	-0.44734368	-0.25711827	-0.71093706	-0.46187384	-0.43642744
0.30318671	-0.019500337	-0.069768607	0.94109235	-0.24103818	0.097983343	0.14512285	-0.4414807	0.040527434	-0.25791955	-0.25791955	-0.35344777	-0.34303986	-0.083316974	-0.58845086	-0.3780374	-0.1996107	-0.66478173	-0.3381706	-0.30875347
0.32689322	-0.039629227	-0.082177801	0.94755232	-0.24484994	0.098226107	0.042617615	-0.17426498	-0.23506899	-0.25447724	-0.25447724	-0.3101414	-0.36966593	-0.073125347	-0.56840123	-0.39713553	-0.15882207	-0.66048789	-0.38347533	-0.31139929
0.17696686	-0.0079612339	-0.13253462	0.94984664	-0.24618146	0.10184728	0.21527925	0.38412656	-0.1295292	-0.29417567	-0.29417567	-0.39312616	-0.37006638	-0.079799326	-0.65449703	-0.37411583	-0.21862357	-0.73946664	-0.41822195	-0.37492329
0.29397044	0.01061652	-0.12399353	0.94410983	-0.24421792	0.099226443	0.24951814	-0.18505125	-0.16039312	-0.29836274	-0.29836274	-0.38896695	-0.37241389	-0.15438625	-0.62058102	-0.40118349	-0.28607859	-0.65872585	-0.45084083	-0.38910655
0.37150846	-0.039469687	-0.11985877	0.94303657	-0.24261638	0.099345696	-0.12116851	0.074385569	0.08614795	-0.27268279	-0.27268279	-0.34410918	-0.38928763	-0.13915141	-0.53982461	-0.42861875	-0.23119467	-0.60492834	-0.45091691	-0.37211049
0.21318282	-0.030435998	-0.1212404	0.94616353	-0.2487073	0.1029119	-0.10475151	0.37125433	0.38379084	-0.2796462	-0.2796462	-0.398877	-0.32441119	-0.17660826	-0.52035073	-0.39891674	-0.31081798	-0.65290642	-0.45767863	-0.40073637
0.23655417	0.009313786	-0.063558557	0.94181953	-0.25148689	0.099988673	0.47029709	-0.18071945	-0.035765446	-0.29244499	-0.29244499	-0.40031652	-0.30178494	-0.3003164	-0.58274305	-0.40717752	-0.36781152	-0.63901483	-0.48044675	-0.4130156
0.34280952	-0.02227099	-0.087930115	0.94037523	-0.24648633	0.099390279	0.11037531	-0.26164325	-0.16091695	-0.29858531	-0.29858531	-0.38719309	-0.40277995	-0.16622464	-0.52774941	-0.4321877	-0.30554129	-0.63155831	-0.47621568	-0.41910043
0.25737625	-0.029885821	-0.12406517	0.94472692	-0.24275288	0.099686326	-0.2366905	0.15204531	-0.035316162	-0.3394071	-0.3394071	-0.41908202	-0.3927252	-0.19353083	-0.58005873	-0.46254199	-0.29388777	-0.64606137	-0.43575663	-0.44696154
0.24903861	-0.021118537	-0.12493361	0.94513795	-0.23720072	0.10031449	0.13195888	0.23893702	-0.062333696	-0.39279477	-0.39279477	-0.43862179	-0.47139367	-0.20106873	-0.60114931	-0.48332133	-0.32625228	-0.6590214	-0.46302134	-0.50182873
0.38732286	-0.027284818	-0.12937495	0.93117918	-0.19945483	0.10796791	0.07671151	-0.15918616	-0.046130972	-0.31005746	-0.31005746	-0.47284627	-0.34265562	-0.34330588	-0.5774374	-0.37511991	-0.4918897	-0.7116368	-0.29169998	-0.40588401
0.28710314	-0.038810227	-0.12632677	0.94057108	-0.19806451	0.10700082	0.25954001	0.060587721	0.041347254	-0.2885685	-0.2885685	-0.47154676	-0.31572938	-0.42417025	-0.60183823	-0.39088718	-0.50086982	-0.69580684	-0.3183821	-0.36443935
0.27043983	-0.0035180632	-0.14118725	0.94230277	-0.20750923	0.10402054	0.34961776	-0.1387907	0.042665815	-0.29712386	-0.29712386	-0.48984391	-0.36776807	-0.22425056	-0.61026556	-0.45751732	-0.43496623	-0.66879653	-0.27933354	-0.39060492
0.15280558	0.00088675406	-0.13205094	0.94590002	-0.20355875	0.097617383	-0.029343803	-0.22674075	-0.0052149511	-0.37054504	-0.37054504	-0.52023696	-0.38727938	-0.23037513	-0.62844187	-0.49239962	-0.43264422	-0.6659889	-0.32828105	-0.4454793
0.19715247	-0.0045553168	-0.11479304	0.94418048	-0.20782642	0.097127928	-0.093645848	0.19196365	-0.14456128	-0.33714482	-0.33714482	-0.50789944	-0.32397467	-0.36234632	-0.54892914	-0.4530067	-0.56865762	-0.66699373	-0.24745207	-0.4253122
0.35097585	-0.01556374	-0.082074331	0.94143777	-0.21017146	0.10166439	0.052685761	0.26131153	-0.2134612	-0.27353705	-0.27353705	-0.43654026	-0.24452785	-0.20147238	-0.52300194	-0.32344892	-0.44318363	-0.64082754	-0.13868958	-0.22864478
0.31821563	-0.047749831	-0.10383519	0.94778874	-0.2062006	0.10520877	0.034911896	0.028168077	-0.020780076	-0.28342053	-0.28342053	-0.45661803	-0.29205435	-0.21655404	-0.60721194	-0.37763989	-0.36064893	-0.67520715	-0.20611113	-0.30047418
0.32502895	-0.0099740637	-0.086967064	0.94848972	-0.21173044	0.10341459	-0.040827612	-0.011449764	0.068706346	-0.26542584	-0.26542584	-0.47399929	-0.35307081	-0.32421468	-0.62697892	-0.4334196	-0.41734415	-0.70580854	-0.29795485	-0.38562117
0.3016321	0.017162266	-0.081646653	0.95127908	-0.20164978	0.11097397	0.072565992	0.0037126559	-0.034302602	-0.22993771	-0.22993771	-0.47145717	-0.35032899	-0.41004472	-0.61391601	-0.40314003	-0.49055572	-0.69186544	-0.27814611	-0.37183963
0.284561	-0.024567368	-0.13999271	0.95776409	-0.18315416	0.12055848	0.14960199	-0.052491922	-0.10534709	-0.16545995	-0.16545995	-0.34662378	-0.28912873	-0.14073864	-0.45948335	-0.25278267	-0.28495651	-0.49018839	-0.076105802	-0.080712187
0.31257091	-0.094590376	-0.26350513	0.93115901	-0.29286802	0.1252799	0.091790733	-0.19700473	-0.26927606	-0.18337663	-0.18337663	-0.65102338	-0.47014581	-0.29313256	-0.43859626	-0.61682179	-0.60013347	-0.80175766	-0.49069897	-0.58488866
0.28336398	0.0064979517	-0.11533544	0.9168735	-0.32806686	0.074014768	0.051422346	-0.16860574	0.14086286	-0.24767581	-0.24767581	-0.58081413	-0.53935579	-0.39607797	-0.63295481	-0.60996891	-0.56050191	-0.81510283	-0.48216227	-0.58553806
0.22287231	-0.0053260597	-0.072215564	0.91297463	-0.32153323	0.06582605	0.3839854	-0.10657787	-0.091566254	-0.28746592	-0.28746592	-0.60898792	-0.44149644	-0.38114522	-0.67273822	-0.60041865	-0.53752349	-0.84238979	-0.41951408	-0.5915414
0.12666467	0.0014646907	-0.043355047	0.90890712	-0.32560696	0.075918592	0.18241369	0.48815351	-0.044195933	-0.32537334	-0.32537334	-0.67900655	-0.49540863	-0.31183944	-0.63198061	-0.64623345	-0.66160353	-0.83423777	-0.53549077	-0.64633558
0.22919979	0.0023632791	-0.049377021	0.90338563	-0.31960337	0.085798402	-0.20659606	0.3007926	0.004987962	-0.29481785	-0.29481785	-0.66927715	-0.45244596	-0.40491682	-0.59600823	-0.63603497	-0.67283634	-0.80739764	-0.45661664	-0.66212631
0.31740147	-0.06193894	-0.10089662	0.91171416	-0.30044916	0.094003104	-0.10852828	-0.22568656	-0.082504243	-0.26475808	-0.26475808	-0.62454065	-0.45516493	-0.32287125	-0.63767662	-0.61977906	-0.58374834	-0.81274544	-0.46473389	-0.61943964
0.32262237	-0.042379025	-0.11488636	0.91363455	-0.30898695	0.089022653	-0.049082698	-0.068361569	0.084466802	-0.24342668	-0.24342668	-0.61531572	-0.43912407	-0.34337597	-0.61527973	-0.6118359	-0.58930033	-0.79850578	-0.5127764	-0.63708769
0.34004332	0.016156272	-0.095576371	0.91309992	-0.31496365	0.083435537	0.13153338	0.024039956	0.084311893	-0.26258155	-0.26258155	-0.59883615	-0.46777941	-0.4732191	-0.65075203	-0.55268512	-0.64697318	-0.8058326	-0.4346935	-0.60775909
0.27761816	0.0052778037	-0.086673241	0.91864809	-0.30378279	0.085381745	0.39285608	-0.1839961	0.27439674	-0.30642249	-0.30642249	-0.63277642	-0.34050344	-0.38199326	-0.58661485	-0.5206823	-0.57957102	-0.82531961	-0.34003311	-0.52767096
0.22607459	-0.014890608	-0.20470014	0.91277482	-0.30276499	0.091261957	0.080792518	0.045920921	0.16183178	-0.3656332	-0.3656332	-0.70882078	-0.53368606	-0.44670846	-0.62476162	-0.66797332	-0.6030269	-0.84577554	-0.48299462	-0.61174575
0.3279454	0.02119251	-0.04484464	0.93462072	-0.20721206	0.1051901	0.086935426	-0.029500183	-0.030416966	-0.32226808	-0.32226808	-0.55664023	-0.46284094	-0.43554543	-0.62841016	-0.51270824	-0.5517316	-0.73786891	-0.3533951	-0.48827548
0.28954172	-0.020519434	-0.1102162	0.94548762	-0.18878685	0.12610518	0.10524901	-0.014485357	0.056541812	-0.33261396	-0.33261396	-0.54858982	-0.46245157	-0.46728424	-0.63237813	-0.4994201	-0.57443471	-0.69867276	-0.38791163	-0.5105
0.29493552	-0.072192704	-0.15190406	0.95155637	-0.19309976	0.12228063	-0.016244045	-0.028033125	-0.02955955	-0.4033432	-0.4033432	-0.50917373	-0.43254389	-0.36472222	-0.62451186	-0.45593036	-0.47303231	-0.68358126	-0.36985307	-0.44675475
0.26510472	-0.060315685	-0.11950258	0.95083108	-0.22051861	0.10899298	-0.048936979	0.1362831	0.0005321762	-0.36498018	-0.36498018	-0.44529326	-0.39083773	-0.25536909	-0.57229846	-0.40841351	-0.41236189	-0.65589028	-0.22230629	-0.41688714
0.28331998	0.019400743	-0.089765229	0.94266859	-0.24504841	0.10649419	0.21323338	0.2056617	-0.028107948	-0.26101741	-0.26101741	-0.44807408	-0.35127803	-0.31745907	-0.61772974	-0.39242327	-0.48116955	-0.69463856	-0.24136127	-0.39707973
0.33907784	-0.0266833	-0.15628808	0.949244	-0.23051214	0.10484824	0.16955756	-0.14637759	-0.014818168	-0.32021895	-0.32021895	-0.43037715	-0.2695424	-0.1863447	-0.61057588	-0.32732669	-0.37826932	-0.67117924	-0.10259401	-0.30208234
0.27790605	-0.028245678	-0.10771456	0.95610487	-0.22752474	0.085779341	-0.03023033	-0.031683028	0.13738469	-0.3412336	-0.3412336	-0.42019526	-0.27845495	-0.26839229	-0.57228569	-0.31037716	-0.38837428	-0.66176331	-0.13899153	-0.32951837
0.25378333	0.019177706	-0.068938483	0.94675056	-0.22720279	0.089258907	0.12025679	0.14288469	-0.044921664	-0.29288058	-0.29288058	-0.46962651	-0.31520256	-0.3822597	-0.64082661	-0.35373891	-0.47580232	-0.73456031	-0.24404393	-0.36800494
0.31912325	-0.0014263534	-0.098580689	0.94855106	-0.21022988	0.10460605	0.22518776	-0.17812018	-0.14248809	-0.34544099	-0.34544099	-0.50353231	-0.32052461	-0.3789077	-0.64400052	-0.37833769	-0.51632651	-0.73457124	-0.24233186	-0.42458886
0.28923571	-0.064960671	-0.1690754	0.93139393	-0.29294597	0.11681571	0.08410142	-0.0869538	-0.21743656	-0.235312	-0.235312	-0.61734305	-0.49949141	-0.389207	-0.46129556	-0.59291727	-0.60033691	-0.75980976	-0.47124074	-0.551002
0.23666298	-0.010686449	-0.13429815	0.91709251	-0.31836603	0.092641589	-0.010626301	0.26939048	0.23691862	-0.30109156	-0.30109156	-0.566802	-0.43706667	-0.39440753	-0.56182658	-0.55335323	-0.55862745	-0.73647449	-0.4608048	-0.57795615
0.29435524	0.0085263532	-0.090057595	0.90649677	-0.3146197	0.079737116	0.039552969	0.019169023	-0.02800963	-0.27202983	-0.27202983	-0.56679609	-0.51795273	-0.39503264	-0.64917483	-0.58905309	-0.51830112	-0.78156265	-0.52818403	-0.58327583
0.3285838	-0.017030435	-0.11996463	0.90920798	-0.30501153	0.08466485	0.18216681	-0.23007413	-0.18589052	-0.28365823	-0.28365823	-0.59095924	-0.43863288	-0.32875539	-0.58074571	-0.53123874	-0.53371164	-0.79010654	-0.47185027	-0.580061
0.27957793	-0.028403417	-0.11983474	0.92083719	-0.30840852	0.079257281	0.22113274	-0.1686773	-0.08648438	-0.3149576	-0.3149576	-0.61196057	-0.53394883	-0.41864818	-0.6368736	-0.63671951	-0.58331239	-0.79403241	-0.52741495	-0.64128293
0.16266798	-0.029567338	-0.10959756	0.92233149	-0.31666332	0.074857027	0.287169	0.06635154	0.079727061	-0.31209477	-0.31209477	-0.59670059	-0.48976628	-0.40992259	-0.65689198	-0.5664641	-0.58481446	-0.78918613	-0.50149912	-0.64740992
0.2258582	-0.064337079	-0.12906429	0.9068454	-0.33951374	0.064983997	0.16038913	0.076787118	0.011296185	-0.28483507	-0.28483507	-0.56144277	-0.46081405	-0.32062223	-0.60155801	-0.54502801	-0.54720438	-0.71707732	-0.44373869	-0.57562296
0.36648938	-0.0262775	-0.1054403	0.89347613	-0.36601299	0.05544558	-0.22670308	0.10763996	0.020578883	-0.2588672	-0.2588672	-0.54181216	-0.41006482	-0.32647499	-0.59758369	-0.52699136	-0.53037899	-0.71893242	-0.35326204	-0.52263914
0.34179466	0.041427476	-0.091213318	0.90008347	-0.35254569	0.065782503	-0.0027624476	0.0042700814	-0.036875296	-0.291529	-0.291529	-0.59213954	-0.46053131	-0.51831693	-0.65460983	-0.53690758	-0.61323859	-0.78560482	-0.44643611	-0.52105318
0.35619899	-0.010732315	-0.080096478	0.94225248	-0.19981815	0.097810063	-0.013840155	-0.050903731	-0.11721629	-0.33667131	-0.33667131	-0.5508677	-0.43131087	-0.39011864	-0.56689799	-0.50765893	-0.52823876	-0.69335272	-0.3569662	-0.50667414
0.26776838	-0.023804255	-0.10210097	0.95743554	-0.19077968	0.10731203	0.19515363	-0.0088869808	-0.050007721	-0.35792607	-0.35792607	-0.51970818	-0.44173704	-0.43053947	-0.63987337	-0.48886556	-0.55405464	-0.72323734	-0.3684603	-0.50192516
0.27526597	-0.04823735	-0.12110103	0.96077625	-0.1978625	0.10631968	0.07200466	-0.093850738	-0.009026937	-0.34232306	-0.34232306	-0.45998321	-0.44812327	-0.24495758	-0.59009503	-0.46360557	-0.41915783	-0.68366088	-0.34953683	-0.47721299
0.27347775	-0.065585329	-0.1163256	0.95682988	-0.21635574	0.097439571	0.14370433	0.016015389	0.047836468	-0.36591577	-0.36591577	-0.5254348	-0.51453264	-0.330908	-0.64353843	-0.56019122	-0.44101421	-0.74134362	-0.40303037	-0.54598702
0.29936078	0.0088840736	-0.069213819	0.95077137	-0.23785928	0.093063414	0.22903948	0.094525616	0.012748777	-0.3374791	-0.3374791	-0.56254588	-0.48064434	-0.39928097	-0.63449039	-0.58493148	-0.50938176	-0.70083455	-0.39970585	-0.53971981
0.27349747	-0.022694515	-0.13954277	0.94978921	-0.22415343	0.099419143	0.33961244	-0.14777955	-0.038239773	-0.30497777	-0.30497777	-0.50535572	-0.32446762	-0.16369638	-0.62785963	-0.41997635	-0.38872896	-0.72300555	-0.15478585	-0.42183039
0.29076021	-0.022301736	-0.12562165	0.94875852	-0.22179413	0.087605624	0.085210702	-0.048010324	-0.069432872	-0.27595452	-0.27595452	-0.46194951	-0.34368677	-0.19625603	-0.57455923	-0.36141995	-0.38559273	-0.7179531	-0.15253532	-0.31414532
0.29686834	0.01396058	-0.081110317	0.94571214	-0.22362424	0.085127813	-0.18258959	0.10322307	-0.022760527	-0.23032093	-0.23032093	-0.40825249	-0.23765762	-0.32224232	-0.53684281	-0.25473016	-0.45910138	-0.64499297	-0.089183011	-0.19824226
0.24203628	-0.00052207193	-0.10443056	0.94578401	-0.20814094	0.096117379	-0.1218371	0.16255428	0.082273316	-0.26989162	-0.26989162	-0.40532695	-0.19860642	-0.34634121	-0.56566185	-0.24772178	-0.48859244	-0.63641425	-0.16737811	-0.2329973
0.34567096	-0.060842894	-0.22342074	0.9312862	-0.28961231	0.1277675	0.27877891	-0.26127348	-0.35049075	-0.27842395	-0.27842395	-0.685049	-0.40176054	-0.33263876	-0.46112069	-0.6267798	-0.61296247	-0.85089427	-0.45494949	-0.58945322
0.20623002	0.021131939	-0.084743009	0.92667044	-0.30642715	0.095138803	0.44297879	-0.022359562	-0.053563947	-0.3216561	-0.3216561	-0.6251956	-0.35347444	-0.45407723	-0.67825868	-0.55979314	-0.5828116	-0.83871253	-0.36026108	-0.57151203
0.15676269	-0.015914045	-0.08056475	0.92179307	-0.29809144	0.091401616	-0.029152273	0.35292143	-0.010968358	-0.31013972	-0.31013972	-0.61280841	-0.46469788	-0.38018399	-0.65990286	-0.5445292	-0.58054365	-0.82403918	-0.45415688	-0.56214164
0.22535066	-0.051389501	-0.091847434	0.91464	-0.29803952	0.093277548	-0.32591733	0.15850998	0.021761512	-0.30606388	-0.30606388	-0.64234087	-0.35192006	-0.37992886	-0.64262348	-0.57635006	-0.55571984	-0.82970803	-0.43375035	-0.57535274
0.30504799	-0.036708418	-0.083027595	0.90974257	-0.3022533	0.088200495	-0.10157703	-0.085032467	0.016365224	-0.26782088	-0.26782088	-0.60765778	-0.40515652	-0.37476842	-0.54654224	-0.58397792	-0.55868628	-0.74805314	-0.46852007	-0.56672261
0.30442748	-0.031774248	-0.097132012	0.91088805	-0.30299446	0.086546868	0.15497322	-0.20206722	-0.0063748622	-0.23368034	-0.23368034	-0.55157812	-0.4050659	-0.36865797	-0.58362855	-0.5255026	-0.55374591	-0.75141723	-0.42728662	-0.55027414
0.32187196	-0.031113906	-0.1293654	0.90698489	-0.3112198	0.082190286	0.25434017	-0.23438505	0.14168682	-0.23773692	-0.23773692	-0.59412462	-0.39313609	-0.29083559	-0.58593582	-0.57985038	-0.55365376	-0.82414118	-0.45614614	-0.59213448
0.29940666	0.0015675888	-0.11624102	0.90533833	-0.32496188	0.072813517	0.26946232	-0.047973888	0.37389842	-0.23956147	-0.23956147	-0.61931153	-0.45318481	-0.39720841	-0.53150488	-0.64894544	-0.59869892	-0.84751218	-0.47596037	-0.65789914
0.22246611	0.020089347	-0.094718263	0.90760308	-0.3255546	0.075316763	0.36844583	0.014608715	0.20925717	-0.27249239	-0.27249239	-0.59502296	-0.44153851	-0.43407262	-0.61808361	-0.59141324	-0.56315159	-0.83648761	-0.43838971	-0.61416133
0.21799162	0.010591777	-0.13784221	0.90939871	-0.30971128	0.0879181	-0.14000886	0.23813636	0.0021201323	-0.29053292	-0.29053292	-0.59157532	-0.3539299	-0.39292383	-0.64100099	-0.46147721	-0.54888842	-0.80462767	-0.33731569	-0.43198998
